transaction_id,customer_id,account_age_days,lifetime_orders,order_amount,product_category,payment_method,order_velocity_24h,previous_returns_count,ip_country_match,return_probability,returned,age_group,amount_group
TXN-005604,2132,16.650102538642876,4,2545.336465514032,apparel,debit_card,2,0,0,0.30000000000000004,0,<30 days,2-5K
TXN-005605,1699,68.13699171586453,4,348.9494764466429,home,credit_card,1,1,0,0.21000000000000002,0,30-90 days,<2K
TXN-005606,3246,15.766796977652172,5,459.37662797614524,books,debit_card,1,1,1,0.28,0,<30 days,<2K
TXN-005607,4374,42.67909010930675,3,2722.9003762463935,apparel,upi,0,1,1,0.31,0,30-90 days,2-5K
TXN-005608,3038,131.25802508276155,6,749.4600023281995,apparel,upi,3,2,1,0.25,1,90-365 days,<2K
TXN-005609,3374,71.00276278931786,4,1331.8327996471712,apparel,debit_card,0,1,1,0.31,1,30-90 days,<2K
TXN-005610,3201,30.114834073897995,5,2076.50485044253,home,upi,1,0,1,0.13,0,30-90 days,2-5K
TXN-005611,1551,27.95772656757659,4,508.8845229528902,apparel,debit_card,1,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005612,4716,36.499230839723076,4,14683.317605773911,books,debit_card,1,1,1,0.29000000000000004,0,30-90 days,>10K
TXN-005613,1404,11.690965993805555,2,32.30223268342156,home,upi,1,2,1,0.2,0,<30 days,<2K
TXN-005614,1461,60.30744254087784,5,342.5174544767973,home,credit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005615,3179,27.167821567516874,2,3723.4601159364315,electronics,upi,0,2,1,0.30000000000000004,1,<30 days,2-5K
TXN-005616,3838,114.78087799623445,5,392.2752128516359,apparel,upi,2,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-005617,1873,84.77127737513021,7,861.0841984944511,home,debit_card,1,4,1,0.33,0,30-90 days,<2K
TXN-005618,1083,56.575512699297434,6,7102.257449184015,books,debit_card,0,0,0,0.18,0,30-90 days,5-10K
TXN-005619,2422,27.1724835805684,4,2242.535795957944,apparel,debit_card,0,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-005620,3801,14.138162893370847,0,1314.7290736625762,electronics,upi,2,1,1,0.38000000000000006,1,<30 days,<2K
TXN-005621,3675,89.8072453083824,3,6346.220550355049,apparel,debit_card,1,1,1,0.36000000000000004,0,30-90 days,5-10K
TXN-005622,4180,39.979694572047485,5,465.17843703402207,books,credit_card,0,2,1,0.13,0,30-90 days,<2K
TXN-005623,1220,15.27418621480805,9,2102.9775887713954,electronics,upi,0,1,1,0.38000000000000006,0,<30 days,2-5K
TXN-005624,4975,13.027796291147801,3,2369.745851769473,electronics,credit_card,1,1,1,0.38000000000000006,1,<30 days,2-5K
TXN-005625,3600,10.84822767477578,7,191.25040185124777,home,upi,5,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005626,2391,90.07839731076369,4,305.3154652733594,electronics,upi,3,0,1,0.25,0,90-365 days,<2K
TXN-005627,4218,15.603017080521944,6,84.18173110716916,home,upi,3,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005628,1111,44.874231747073225,5,1646.4344038718414,home,upi,2,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005629,1614,36.039151562113844,6,7070.647287204553,books,credit_card,0,2,1,0.18,0,30-90 days,5-10K
TXN-005630,2581,51.994473970060014,2,331.4017022957457,apparel,credit_card,0,1,1,0.31,0,30-90 days,<2K
TXN-005631,3971,125.80986419231694,5,32.09059826990014,apparel,upi,0,3,1,0.35000000000000003,0,90-365 days,<2K
TXN-005632,4565,121.3824884224044,8,1018.0013522794502,books,upi,2,1,1,0.13,0,90-365 days,<2K
TXN-005633,4576,35.98772468505232,6,6629.244346570183,books,upi,0,1,1,0.26,1,30-90 days,5-10K
TXN-005634,1474,0.9291321067414497,9,646.1023254824912,electronics,upi,2,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005635,3883,33.353961744471476,7,2404.728510729629,apparel,upi,0,0,1,0.23,0,30-90 days,2-5K
TXN-005636,2913,55.91374212627646,3,39.575474480770055,apparel,debit_card,1,0,1,0.23,0,30-90 days,<2K
TXN-005637,1270,48.95479915486261,2,2581.6615493412905,apparel,upi,1,1,1,0.31,0,30-90 days,2-5K
TXN-005638,3468,63.218812480969284,8,10875.95986456268,apparel,upi,0,1,1,0.39,0,30-90 days,>10K
TXN-005639,2920,10.039526500356708,3,17570.77473089729,books,debit_card,2,1,1,0.36000000000000004,0,<30 days,>10K
TXN-005640,3754,62.39826527473882,7,4873.771481908205,books,credit_card,2,2,1,0.13,1,30-90 days,2-5K
TXN-005641,2390,12.101391585898662,6,50506.08599008148,electronics,debit_card,0,1,1,0.4600000000000001,0,<30 days,>10K
TXN-005642,4351,83.30354900561628,2,4042.0621058762636,electronics,credit_card,1,0,1,0.23,0,30-90 days,2-5K
TXN-005643,4354,24.848039667307578,4,948.7510496391131,books,credit_card,0,0,1,0.2,0,<30 days,<2K
TXN-005644,1039,74.2508307867771,5,543.9911698644413,home,debit_card,3,0,0,0.23,0,30-90 days,<2K
TXN-005645,2982,2.9429445921455177,5,93.39831457076502,apparel,debit_card,0,1,1,0.38000000000000006,1,<30 days,<2K
TXN-005646,3236,31.440733727270462,4,421.07024830159287,home,credit_card,0,0,1,0.13,1,30-90 days,<2K
TXN-005647,4235,73.25381724670197,5,211.04691938738537,electronics,credit_card,2,2,1,0.23,1,30-90 days,<2K
TXN-005648,1993,15.438524186559263,5,3601.7823016346906,home,credit_card,2,0,1,0.2,0,<30 days,2-5K
TXN-005649,3012,95.16878997532675,10,188.89225369767323,home,debit_card,0,0,1,0.05,0,90-365 days,<2K
TXN-005650,4607,59.78171302668493,3,233.876621884282,books,upi,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005651,3583,53.14013010523978,3,4614.1567827312465,apparel,credit_card,1,1,1,0.31,0,30-90 days,2-5K
TXN-005652,4075,26.17545905041936,2,490.25754182440204,books,debit_card,1,3,1,0.4,0,<30 days,<2K
TXN-005653,4906,39.51911887188517,3,3923.451960713044,books,credit_card,0,3,0,0.33,0,30-90 days,2-5K
TXN-005654,1289,54.58115068128484,0,15333.570606496167,electronics,upi,0,2,1,0.31,0,30-90 days,>10K
TXN-005655,3480,38.37207565492177,6,273.10977347478286,home,upi,1,2,1,0.13,0,30-90 days,<2K
TXN-005656,3518,71.90197780027302,4,1756.0707587480872,books,credit_card,1,0,1,0.13,0,30-90 days,<2K
TXN-005657,4252,34.11755341251584,9,87368.5878814372,books,debit_card,1,1,1,0.29000000000000004,0,30-90 days,>10K
TXN-005658,4319,13.559344389102757,6,2954.3753631620884,electronics,debit_card,0,2,1,0.30000000000000004,1,<30 days,2-5K
TXN-005659,3675,14.442854658072857,6,4463.67953757233,books,credit_card,1,2,1,0.2,0,<30 days,2-5K
TXN-005660,1278,0.34924056951022203,5,915.5211690204808,electronics,credit_card,1,0,0,0.30000000000000004,0,<30 days,<2K
TXN-005661,3924,21.482642748897224,5,1447.7408850618767,home,upi,1,1,1,0.28,0,<30 days,<2K
TXN-005662,1580,82.91845608529152,4,3555.0800238376382,books,upi,0,0,1,0.13,0,30-90 days,2-5K
TXN-005663,1862,94.84015626082022,4,188.56066958550028,home,debit_card,1,2,1,0.05,0,90-365 days,<2K
TXN-005664,1253,13.57396473509308,7,146.68878676764794,books,upi,0,1,0,0.28,0,<30 days,<2K
TXN-005665,1180,191.71541297282775,7,2006.9154736251116,home,credit_card,1,1,1,0.13,0,90-365 days,2-5K
TXN-005666,4901,41.87786108879595,1,771.5078993809358,apparel,credit_card,0,0,1,0.23,0,30-90 days,<2K
TXN-005667,1680,149.31952008212923,2,151.0350621989653,electronics,debit_card,1,2,0,0.15000000000000002,0,90-365 days,<2K
TXN-005668,1824,73.60691429199336,10,107.61698017861288,apparel,debit_card,0,1,1,0.31,1,30-90 days,<2K
TXN-005669,4580,76.90166745208731,7,5180.037949799719,apparel,debit_card,2,0,1,0.28,0,30-90 days,5-10K
TXN-005670,4832,5.332733304095018,5,1039.1831937713243,home,credit_card,2,0,1,0.2,1,<30 days,<2K
TXN-005671,1699,14.906999015402247,5,579.7591892249485,apparel,debit_card,2,1,1,0.38000000000000006,0,<30 days,<2K
TXN-005672,3613,0.5312348259320053,8,1063.0069701248249,home,debit_card,0,0,1,0.2,0,<30 days,<2K
TXN-005673,2349,75.55383480881797,7,1159.0388590202888,home,upi,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005674,2380,25.335770156151302,4,798.1614372776357,apparel,upi,0,0,1,0.30000000000000004,1,<30 days,<2K
TXN-005675,4896,92.68998375625206,7,92.73905154807774,home,debit_card,0,1,1,0.13,1,90-365 days,<2K
TXN-005676,2673,24.834297211419102,5,1959.7275604973868,electronics,credit_card,0,2,1,0.30000000000000004,0,<30 days,<2K
TXN-005677,3727,102.66623311264053,4,249.74428945183953,books,credit_card,0,1,1,0.13,0,90-365 days,<2K
TXN-005678,3438,8.403898805820681,5,598.5488035093236,apparel,credit_card,1,1,1,0.38000000000000006,0,<30 days,<2K
TXN-005679,2638,11.424114188915086,4,2148.3401047575967,electronics,debit_card,0,2,1,0.30000000000000004,0,<30 days,2-5K
TXN-005680,2957,25.01066501603216,5,3517.7589429491027,home,debit_card,2,3,1,0.4,0,<30 days,2-5K
TXN-005681,4156,31.504336513200553,6,1766.6491773578261,books,debit_card,1,0,1,0.13,0,30-90 days,<2K
TXN-005682,4388,25.727353750885335,4,1309.669703899354,books,upi,0,1,1,0.28,1,<30 days,<2K
TXN-005683,1211,86.54573798327425,6,4243.460952949439,apparel,debit_card,2,0,1,0.23,1,30-90 days,2-5K
TXN-005684,2538,6.118733895032364,9,2093.4907446951356,electronics,upi,0,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-005685,1383,25.959420540806004,4,267.07935234066116,apparel,debit_card,3,0,1,0.4,1,<30 days,<2K
TXN-005686,2714,108.92871317229735,6,4174.1616315252495,home,debit_card,1,1,1,0.13,0,90-365 days,2-5K
TXN-005687,1341,4.1479564132517535,2,3767.5369440475697,books,credit_card,1,0,1,0.2,0,<30 days,2-5K
TXN-005688,2838,171.1951453395637,8,1410.1259803607338,books,upi,1,1,1,0.13,0,90-365 days,<2K
TXN-005689,2987,257.49537392131197,2,2828.143566052486,electronics,upi,1,3,1,0.35000000000000003,0,90-365 days,2-5K
TXN-005690,1843,5.564308840000653,3,1586.45268380387,home,debit_card,1,1,1,0.28,1,<30 days,<2K
TXN-005691,4109,20.657052112693627,4,8.122811283988662,books,upi,2,2,1,0.2,0,<30 days,<2K
TXN-005692,2534,27.951199161937595,5,602.372358687085,home,upi,2,0,1,0.2,0,<30 days,<2K
TXN-005693,1419,89.87147620285359,7,861.3527092321549,books,debit_card,0,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005694,3798,54.369555558074545,4,827.575559038329,home,debit_card,2,0,1,0.13,0,30-90 days,<2K
TXN-005695,4240,62.03113948116965,11,523.3578567986674,home,debit_card,1,0,1,0.13,0,30-90 days,<2K
TXN-005696,2988,85.00764455358446,2,1048.316647117095,home,credit_card,1,0,1,0.13,0,30-90 days,<2K
TXN-005697,2932,7.532364785802049,6,3469.009554987833,home,credit_card,0,4,1,0.4,0,<30 days,2-5K
TXN-005698,4414,107.46098920616797,3,1586.8586267741587,electronics,credit_card,0,1,0,0.23000000000000004,0,90-365 days,<2K
TXN-005699,2849,73.37298984142564,3,841.2867040461645,home,upi,1,2,1,0.13,0,30-90 days,<2K
TXN-005700,1305,51.67147724494349,5,60.67206779195266,apparel,debit_card,1,1,1,0.31,1,30-90 days,<2K
TXN-005701,4613,132.29230533963087,5,5398.8382515412395,electronics,debit_card,3,3,1,0.5,0,90-365 days,5-10K
TXN-005702,3749,72.29967034186583,7,539.9133372567701,electronics,credit_card,0,2,1,0.23,0,30-90 days,<2K
TXN-005703,1868,13.51624593118164,6,14708.433471344702,apparel,credit_card,1,2,1,0.38000000000000006,1,<30 days,>10K
TXN-005704,3584,33.70033908161844,4,295.4482931990265,books,debit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005705,2135,40.8781998328606,3,3200.2970620813962,home,debit_card,0,0,1,0.13,0,30-90 days,2-5K
TXN-005706,2434,3.408040252046305,7,900.3239944725424,electronics,debit_card,0,2,1,0.30000000000000004,0,<30 days,<2K
TXN-005707,1205,185.584188057637,3,187.4703601931141,apparel,credit_card,1,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-005708,4256,8.257684236970407,3,4499.3419120440085,electronics,debit_card,0,3,1,0.5,0,<30 days,2-5K
TXN-005709,4453,71.73275804893504,4,97.32696970462189,electronics,credit_card,0,1,1,0.31,0,30-90 days,<2K
TXN-005710,1495,42.34125333522995,5,1414.1929740888456,home,upi,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005711,4450,1.5579887847752654,5,1316.7507079009204,apparel,debit_card,2,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005712,4118,155.2143499550985,8,366.63670162649237,apparel,credit_card,0,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-005713,2909,114.56645817402735,10,6659.040848683466,books,debit_card,3,0,0,0.2,0,90-365 days,5-10K
TXN-005714,4811,44.57276621741942,6,1548.7195528915727,apparel,credit_card,1,3,1,0.43000000000000005,1,30-90 days,<2K
TXN-005715,4622,15.599527032965547,7,15154.617051186213,apparel,credit_card,1,1,0,0.4600000000000001,1,<30 days,>10K
TXN-005716,4599,7.780756085030249,5,1660.0235375512568,home,debit_card,1,1,1,0.28,0,<30 days,<2K
TXN-005717,3551,27.096117033397302,5,2474.4687094884207,home,credit_card,1,0,1,0.2,1,<30 days,2-5K
TXN-005718,2045,17.696765987597757,2,44.60679666286554,apparel,upi,2,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005719,1212,42.397196033896556,1,3103.0352888401667,books,credit_card,2,1,1,0.21000000000000002,0,30-90 days,2-5K
TXN-005720,1309,203.61035523800555,5,2160.9665734600403,books,upi,1,1,1,0.13,0,90-365 days,2-5K
TXN-005721,3708,51.333401300971936,4,514.7292392596798,books,credit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005722,2991,132.39890069335013,0,366.66578475568167,books,credit_card,0,1,1,0.13,0,90-365 days,<2K
TXN-005723,3800,63.14017479181426,4,788.6513707685788,books,credit_card,0,0,1,0.13,0,30-90 days,<2K
TXN-005724,1271,38.68960206761595,5,4005.0139509098262,electronics,debit_card,0,3,1,0.43000000000000005,0,30-90 days,2-5K
TXN-005725,4642,115.6991237119422,6,192.30885230262933,books,debit_card,0,0,0,0.05,1,90-365 days,<2K
TXN-005726,2822,38.24777698725231,4,157.58673139832106,home,upi,0,2,1,0.13,0,30-90 days,<2K
TXN-005727,3985,121.78341500169422,7,3671.1584815271503,apparel,upi,0,1,1,0.23000000000000004,0,90-365 days,2-5K
TXN-005728,4273,20.682814848268528,3,596.4560413199954,home,credit_card,1,1,1,0.28,0,<30 days,<2K
TXN-005729,3079,8.27392284545921,4,884.6428910455165,apparel,debit_card,2,3,1,0.5,0,<30 days,<2K
TXN-005730,1442,115.99155668305495,4,910.5833593560775,apparel,debit_card,0,3,1,0.35000000000000003,1,90-365 days,<2K
TXN-005731,3209,53.11880584921905,8,1785.6581874094568,home,upi,1,4,1,0.33,0,30-90 days,<2K
TXN-005732,3814,131.94347045869395,3,7175.667442533648,home,upi,1,0,1,0.1,0,90-365 days,5-10K
TXN-005733,1253,166.6702671829443,5,222.58495496380203,home,debit_card,1,1,1,0.13,0,90-365 days,<2K
TXN-005734,1520,3.3071979028279506,7,2089.123958114002,books,debit_card,2,3,1,0.4,1,<30 days,2-5K
TXN-005735,1976,41.70525994811694,5,1058.2138873662707,apparel,credit_card,0,1,1,0.31,0,30-90 days,<2K
TXN-005736,4722,28.196814562415085,5,1740.8032947157592,books,credit_card,1,0,0,0.2,1,<30 days,<2K
TXN-005737,4551,58.987256145931745,6,31415.253209949216,apparel,upi,0,0,1,0.31,0,30-90 days,>10K
TXN-005738,1009,94.67379582423794,4,172.74334229998558,electronics,debit_card,0,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-005739,3773,19.759448853303613,5,2728.5060052556873,books,credit_card,4,1,1,0.38,1,<30 days,2-5K
TXN-005740,3552,48.823829891298885,8,5708.662266357912,apparel,upi,1,1,1,0.36000000000000004,0,30-90 days,5-10K
TXN-005741,3832,74.00998388493922,5,244.27492620826402,apparel,upi,1,2,1,0.23,0,30-90 days,<2K
TXN-005742,4907,8.662096832449558,2,759.2274872675872,apparel,debit_card,0,1,1,0.38000000000000006,1,<30 days,<2K
TXN-005743,2583,100.94210276371795,7,505.03639035885607,apparel,credit_card,0,3,1,0.35000000000000003,0,90-365 days,<2K
TXN-005744,3483,55.90095483581629,3,9053.984309670064,electronics,credit_card,0,2,1,0.28,0,30-90 days,5-10K
TXN-005745,2134,179.19141279625418,4,1102.8868799958339,home,upi,2,0,1,0.05,0,90-365 days,<2K
TXN-005746,1152,24.8881163804107,4,98.94503500052014,electronics,debit_card,1,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005747,2658,6.867166336425553,3,33262.79529096825,home,debit_card,0,1,1,0.36000000000000004,1,<30 days,>10K
TXN-005748,3964,42.374091229420216,7,13344.36673543469,books,upi,1,0,1,0.21000000000000002,0,30-90 days,>10K
TXN-005749,3916,5.383061748943947,5,4444.2766774686515,electronics,debit_card,2,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-005750,4173,209.45391545314178,1,798.1865984856055,home,upi,1,2,1,0.05,0,90-365 days,<2K
TXN-005751,3800,2.3671858043840825,3,210.85648743347795,books,debit_card,2,0,1,0.2,0,<30 days,<2K
TXN-005752,2856,84.02454669706563,5,750.899437518392,books,credit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005753,2214,44.67936439340623,7,4413.643040713908,electronics,debit_card,1,1,1,0.31,0,30-90 days,2-5K
TXN-005754,2752,27.590904746983306,6,822.9864805665578,home,debit_card,1,1,1,0.28,0,<30 days,<2K
TXN-005755,3610,4.086591976891252,1,474.41506546918055,home,credit_card,1,2,1,0.2,1,<30 days,<2K
TXN-005756,4875,58.3981667543214,2,119.59159389284255,books,credit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005757,2104,52.80046883588135,2,275.4235438352614,books,upi,1,2,1,0.13,0,30-90 days,<2K
TXN-005758,3536,19.783895293050332,4,137.93167056197237,home,debit_card,0,0,1,0.2,0,<30 days,<2K
TXN-005759,1894,144.62471980147959,4,1312.6990175531091,home,debit_card,2,1,0,0.13,0,90-365 days,<2K
TXN-005760,2111,21.753821260021866,12,3699.209060924209,electronics,upi,1,0,1,0.30000000000000004,1,<30 days,2-5K
TXN-005761,4265,35.84027231233625,3,161.82549498637732,home,credit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005762,1103,47.08450050610404,4,90.1874447150912,electronics,debit_card,0,5,1,0.43000000000000005,1,30-90 days,<2K
TXN-005763,4854,6.337091476285896,9,1109.1951501323242,home,upi,2,0,0,0.2,0,<30 days,<2K
TXN-005764,4167,161.4377178001013,6,777.9322822003846,home,upi,0,1,1,0.13,1,90-365 days,<2K
TXN-005765,4494,28.15570490574244,4,1820.7265945302752,home,debit_card,0,1,1,0.28,0,<30 days,<2K
TXN-005766,2914,5.053736365482184,5,115.64632639754275,apparel,upi,1,2,1,0.30000000000000004,0,<30 days,<2K
TXN-005767,4269,29.39192722393037,0,6018.95024921199,apparel,upi,3,0,1,0.45000000000000007,1,<30 days,5-10K
TXN-005768,4072,55.00783367118252,9,2051.214107058094,apparel,upi,1,0,1,0.23,0,30-90 days,2-5K
TXN-005769,2006,43.24993459801322,4,5985.067437694593,electronics,upi,0,1,1,0.36000000000000004,0,30-90 days,5-10K
TXN-005770,1406,71.15657426204075,3,545.5511376779965,books,debit_card,2,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005771,2401,3.424955440131373,4,5038.482065273048,electronics,credit_card,3,1,1,0.53,1,<30 days,5-10K
TXN-005772,1166,20.08982636933298,9,468.13371930714044,books,upi,3,2,1,0.30000000000000004,1,<30 days,<2K
TXN-005773,1508,102.63197790103436,6,4729.031264158344,books,credit_card,1,1,1,0.13,0,90-365 days,2-5K
TXN-005774,2661,4.99596353200182,5,492.9061247525755,home,upi,3,0,1,0.30000000000000004,1,<30 days,<2K
TXN-005775,3360,116.06271460903594,4,62.571774529963605,books,credit_card,1,3,1,0.25,0,90-365 days,<2K
TXN-005776,4664,5.783788253383109,5,3872.502304070257,electronics,debit_card,0,1,1,0.38000000000000006,0,<30 days,2-5K
TXN-005777,4489,107.91044851468267,5,434.5408160142349,home,debit_card,0,1,1,0.13,0,90-365 days,<2K
TXN-005778,1762,26.851184321863375,6,4543.555280406741,apparel,debit_card,0,0,1,0.30000000000000004,1,<30 days,2-5K
TXN-005779,1680,56.83733444423555,3,95.78418817915893,books,debit_card,4,2,1,0.23,0,30-90 days,<2K
TXN-005780,3524,9.955279062380354,4,76.55107897031264,home,credit_card,0,1,1,0.28,0,<30 days,<2K
TXN-005781,3120,4.107570079008418,1,594.0128155030586,apparel,upi,2,1,1,0.38000000000000006,1,<30 days,<2K
TXN-005782,2164,14.59604642010503,2,1119.9679311730085,home,debit_card,0,3,1,0.4,0,<30 days,<2K
TXN-005783,1581,8.207893746612621,4,80.72914469840205,apparel,upi,0,0,0,0.30000000000000004,0,<30 days,<2K
TXN-005784,1261,22.473394962344155,4,437.8707805057723,home,credit_card,1,1,1,0.28,1,<30 days,<2K
TXN-005785,2363,43.34013235421291,6,196.41561082871854,apparel,debit_card,1,2,1,0.23,0,30-90 days,<2K
TXN-005786,2331,53.314619332533525,3,1258.7969912901565,apparel,debit_card,1,1,1,0.31,0,30-90 days,<2K
TXN-005787,3292,93.60119311892434,6,30995.41327942412,apparel,debit_card,1,0,1,0.23000000000000004,0,90-365 days,>10K
TXN-005788,2538,64.068673738455,5,568.7320200290777,books,credit_card,2,3,1,0.33,0,30-90 days,<2K
TXN-005789,4408,56.305788938433444,0,420.53241781609717,books,upi,0,1,1,0.21000000000000002,1,30-90 days,<2K
TXN-005790,4646,31.839461893293038,3,1323.3552005660345,books,debit_card,1,0,1,0.13,0,30-90 days,<2K
TXN-005791,1560,38.52539642731671,3,20759.806032967506,electronics,debit_card,0,1,1,0.39,0,30-90 days,>10K
TXN-005792,2099,32.11948031796302,8,207.12409959319118,home,upi,0,0,1,0.13,0,30-90 days,<2K
TXN-005793,2903,110.77269729781443,5,1170.5070325854226,home,upi,3,1,1,0.23,0,90-365 days,<2K
TXN-005794,1174,15.68192111158649,6,46303.62262892154,electronics,debit_card,1,1,1,0.4600000000000001,1,<30 days,>10K
TXN-005795,3156,0.3442415252048435,5,390.51995615441245,electronics,debit_card,0,1,1,0.38000000000000006,0,<30 days,<2K
TXN-005796,3230,63.21602328527141,2,507.28933875276897,apparel,credit_card,1,1,1,0.31,0,30-90 days,<2K
TXN-005797,1191,13.573561608760269,7,4420.175868288161,home,debit_card,1,0,0,0.2,0,<30 days,2-5K
TXN-005798,1064,132.49932930490075,4,16413.48576647475,home,credit_card,0,1,1,0.21000000000000002,0,90-365 days,>10K
TXN-005799,4920,117.55944132467185,6,20106.03425661523,books,credit_card,0,2,1,0.13,0,90-365 days,>10K
TXN-005800,4010,4.789842984049835,6,878.1208499818325,apparel,upi,0,4,1,0.5,0,<30 days,<2K
TXN-005801,2497,6.749043370224383,6,266.6470542887047,electronics,credit_card,0,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005802,4854,41.012201644463715,6,430.1686780021445,home,credit_card,1,0,1,0.13,0,30-90 days,<2K
TXN-005803,4171,56.37704107228473,5,212.77220455157126,home,debit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-005804,2567,19.287432063613004,5,1230.9548246961788,apparel,debit_card,1,1,1,0.38000000000000006,0,<30 days,<2K
TXN-005805,3911,75.69563128157111,7,2978.843759445508,apparel,credit_card,2,2,1,0.23,0,30-90 days,2-5K
TXN-005806,2151,54.21965265689751,5,1471.1403930445451,apparel,credit_card,2,2,1,0.23,0,30-90 days,<2K
TXN-005807,4523,23.566922634234444,7,523.9794967046126,electronics,credit_card,0,2,1,0.30000000000000004,0,<30 days,<2K
TXN-005808,2937,1.5419336379037862,5,4532.327758235882,apparel,credit_card,1,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-005809,1368,83.21374002372896,7,2441.7658423675084,books,credit_card,0,2,1,0.13,0,30-90 days,2-5K
TXN-005810,1850,14.505468535704637,7,2263.1722683221833,apparel,credit_card,0,2,1,0.30000000000000004,0,<30 days,2-5K
TXN-005811,1042,107.91752681855553,4,3645.301651488842,apparel,credit_card,0,3,1,0.35000000000000003,0,90-365 days,2-5K
TXN-005812,2907,32.71366494462944,7,1773.5941132573487,electronics,credit_card,2,0,1,0.23,1,30-90 days,<2K
TXN-005813,4490,51.63397177228065,3,922.9035109146962,apparel,upi,2,1,0,0.31,0,30-90 days,<2K
TXN-005814,3535,123.78987458523423,5,177.37606898038374,books,debit_card,2,1,0,0.13,0,90-365 days,<2K
TXN-005815,1077,119.53993057425336,11,697.1823267798845,books,upi,0,0,1,0.05,0,90-365 days,<2K
TXN-005816,3873,27.8670238445492,4,343.20919386493733,electronics,debit_card,2,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005817,2824,14.059011404910786,4,15414.486629833616,home,upi,1,0,1,0.28,0,<30 days,>10K
TXN-005818,2293,89.53825931825459,6,13262.707515232623,home,debit_card,0,0,1,0.21000000000000002,1,30-90 days,>10K
TXN-005819,1673,34.052246269249196,4,9445.141537475149,electronics,credit_card,1,2,1,0.28,0,30-90 days,5-10K
TXN-005820,1700,12.794711642288089,5,598.760757824075,apparel,credit_card,0,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005821,1758,140.8708548639618,7,914.7156484182923,apparel,debit_card,0,1,1,0.23000000000000004,0,90-365 days,<2K
TXN-005822,2923,13.246595853722468,4,418.94894429214196,apparel,upi,3,0,1,0.4,1,<30 days,<2K
TXN-005823,3775,1.5687609399076818,3,181.40735170629173,home,credit_card,1,0,1,0.2,0,<30 days,<2K
TXN-005824,4386,1.229306139104871,7,3828.3072915155485,apparel,debit_card,1,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-005825,3972,58.42174247392563,2,364.0653196126731,apparel,credit_card,0,1,1,0.31,0,30-90 days,<2K
TXN-005826,4922,65.0249091890811,1,732.233962785857,apparel,credit_card,3,1,0,0.41000000000000003,1,30-90 days,<2K
TXN-005827,1901,22.354472378187225,2,630.3736588908796,apparel,credit_card,1,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005828,3936,23.140718496000943,3,18806.015172695366,books,debit_card,2,2,1,0.28,0,<30 days,>10K
TXN-005829,1992,24.884936546118507,2,1183.0192484976153,books,credit_card,1,0,1,0.2,1,<30 days,<2K
TXN-005830,2191,68.39579187540241,8,3943.0290085635374,electronics,debit_card,1,1,1,0.31,0,30-90 days,2-5K
TXN-005831,3386,3.5935225910222672,2,645.4518550719569,electronics,credit_card,1,0,1,0.30000000000000004,0,<30 days,<2K
TXN-005832,3240,158.8029309896428,7,396.8435291797943,electronics,credit_card,1,1,1,0.23000000000000004,1,90-365 days,<2K
TXN-005833,2476,15.10192210567322,2,2005.316905081878,apparel,upi,1,1,0,0.38000000000000006,0,<30 days,2-5K
TXN-005834,3330,481.5706941468613,5,5209.4301380628685,books,upi,6,2,0,0.2,0,>1 year,5-10K
TXN-005835,4407,11.28995003433009,4,504.4903080021552,apparel,debit_card,0,1,1,0.38000000000000006,0,<30 days,<2K
TXN-005836,1389,88.58534421578342,3,2992.3479087468536,home,upi,1,0,1,0.13,1,30-90 days,2-5K
